0.001,100.0,0.827399232246
0.01,100.0,0.870297504798
0.0001,100.0,0.806861804223
0.0001,1000.0,0.817754318618
0.001,1000.0,0.839971209213
0.01,1000.0,0.867274472169
0.0001,10000.0,0.809884836852
0.1,1000.0,0.873608445298
0.001,10000.0,0.839491362764
1.0,100.0,0.209884836852
0.01,10000.0,0.865642994242
1.0,1000.0,0.209884836852
0.1,10000.0,0.873608445298
0.0001,100000.0,0.816122840691
0.001,100000.0,0.835316698656
0.01,100000.0,0.865547024952
1.0,10000.0,0.209884836852
0.1,100000.0,0.873608445298
