0.1,0.999,0.841074856046
0.2,0.999,0.769481765835
0.3,0.999,0.676487523992
0.3,0.999,0.868953934741
0.4,0.999,0.869673704415
0.4,0.999,0.869097888676
0.3,0.999,0.868809980806
0.1,0.999,0.868905950096
0.2,0.999,0.868282149712
0.5,0.999,0.868426103647
0.6,0.999,0.870345489443
0.7,0.999,0.86650671785
0.9,0.499,0.866266794626
0.9,0.599,0.86650671785
0.9,0.699,0.866842610365
0.9,0.199,0.852399232246
0.9,0.799,0.866026871401
0.9,0.899,0.866938579655
0.9,0.399,0.864251439539
0.9,0.099,0.717754318618
0.9,0.299,0.864251439539
0.9,0.999,0.868666026871
0.8,0.999,0.867802303263
